program-name,optimization-name,execution-time,normalized-execution-time
interleaving-constants.lisp,Peephole (3),702562.5000096625,0.9504029823798247
left_right_pair.lisp,CP and Inlining and Peephole (7),687356.400067074,0.949790560261788
left_right_pair.lisp,Constant Propagation (1),697369.0999984683,0.9636261306829613
left_right_pair.lisp,Constant Propagation and Peephole (5),683212.3000094725,0.9440642338391256
left_right_pair.lisp,Constant Propagation and inlining (4),692876.9999831275,0.9574189371660228
left_right_pair.lisp,Inlining (2),698754.0000409354,0.965539788556974
left_right_pair.lisp,Inlining and Peephole (6),682236.6000051261,0.9427160094628265
left_right_pair.lisp,No optimizations (0),723692.6000587118,1.0
left_right_pair.lisp,Peephole (3),690451.2000801333,0.954066961613423
let-constant.lisp,CP and Inlining and Peephole (7),697199.6999709518,0.9380423563753791
let-constant.lisp,Constant Propagation (1),706051.7000354594,0.9499522166341998
let-constant.lisp,Constant Propagation and Peephole (5),716822.1000029007,0.9644431743396964
let-constant.lisp,Constant Propagation and inlining (4),677514.4999664917,0.9115570446366138
let-constant.lisp,Inlining (2),709711.1000803125,0.9548757302862241
let-constant.lisp,Inlining and Peephole (6),693870.2000297781,0.9335627044614435
let-constant.lisp,No optimizations (0),743249.7000081639,1.0
let-constant.lisp,Peephole (3),693817.1000001603,0.9334912614058766
let-nested.lisp,CP and Inlining and Peephole (7),709315.9999385534,0.9595532989323193
let-nested.lisp,Constant Propagation (1),704964.6000268694,0.9536667827102239
let-nested.lisp,Constant Propagation and Peephole (5),705974.4999423856,0.9550329619527744
let-nested.lisp,Constant Propagation and inlining (4),773376.5000011772,1.046213495758092
let-nested.lisp,Inlining (2),705220.3999592166,0.9540128254739169
let-nested.lisp,Inlining and Peephole (6),739151.6999632586,0.9999146391349103
let-nested.lisp,No optimizations (0),739214.7999780718,1.0
let-nested.lisp,Peephole (3),749091.4999834786,1.013361069077215
let_unused_print.lisp,CP and Inlining and Peephole (7),720219.3000011903,0.9863649180815055
let_unused_print.lisp,Constant Propagation (1),705335.600014223,0.9659811828520131
let_unused_print.lisp,Constant Propagation and Peephole (5),706850.6999530655,0.9680561639404942
let_unused_print.lisp,Constant Propagation and inlining (4),700780.1000327163,0.9597422701124186
let_unused_print.lisp,Inlining (2),731382.8999940597,1.0016538493729097
let_unused_print.lisp,Inlining and Peephole (6),694465.0000150432,0.9510935250543532
let_unused_print.lisp,No optimizations (0),730175.3000319877,1.0
let_unused_print.lisp,Peephole (3),688294.7999656608,0.9426432254494336
let_unused_var.lisp,CP and Inlining and Peephole (7),12541283.80005568,0.9249965648157049
let_unused_var.lisp,Constant Propagation (1),13465555.800030416,0.9931672910796441
let_unused_var.lisp,Constant Propagation and Peephole (5),11651112.799972909,0.8593409963505795
let_unused_var.lisp,Constant Propagation and inlining (4),14886019.000005037,1.0979351602524807
let_unused_var.lisp,Inlining (2),15467189.299943129,1.1408000327476921
let_unused_var.lisp,Inlining and Peephole (6),12460025.299969856,0.919003252277707
let_unused_var.lisp,No optimizations (0),13558194.999950502,1.0
let_unused_var.lisp,Peephole (3),11440196.70000489,0.8437846409530662
long-func-many-calls.lisp,CP and Inlining and Peephole (7),670264.899963513,0.924153024469038
long-func-many-calls.lisp,Constant Propagation (1),694222.8999832878,0.957186021094267
long-func-many-calls.lisp,Constant Propagation and Peephole (5),688358.0000248912,0.9490995689541422
long-func-many-calls.lisp,Constant Propagation and inlining (4),676209.5999874873,0.9323495039609764
long-func-many-calls.lisp,Inlining (2),673811.4999279787,0.9290430330073356
long-func-many-calls.lisp,Inlining and Peephole (6),673486.1999575514,0.928594513397333
long-func-many-calls.lisp,No optimizations (0),725274.799970066,1.0
long-func-many-calls.lisp,Peephole (3),654469.7000208544,0.9023747964879879
long_pair.lisp,CP and Inlining and Peephole (7),692576.7999746313,0.9269275310254165
long_pair.lisp,Constant Propagation (1),700856.5000433009,0.938008875278594
long_pair.lisp,Constant Propagation and Peephole (5),699115.699990216,0.9356790318658864
long_pair.lisp,Constant Propagation and inlining (4),688042.2999529401,0.9208586691898845
long_pair.lisp,Inlining (2),696182.4999962118,0.9317533100852181
long_pair.lisp,Inlining and Peephole (6),699660.0999627844,0.936407643223474
long_pair.lisp,No optimizations (0),747174.7000636242,1.0
long_pair.lisp,Peephole (3),688921.3000249583,0.9220351009828017
long_pair_right.lisp,CP and Inlining and Peephole (7),713467.1000130766,0.9691657943432244
long_pair_right.lisp,Constant Propagation (1),703179.3000351172,0.9551909609731917
long_pair_right.lisp,Constant Propagation and Peephole (5),689327.7000017406,0.936375101140235
long_pair_right.lisp,Constant Propagation and inlining (4),740079.0999781748,1.005315239895463
long_pair_right.lisp,Inlining (2),685180.1000266278,0.9307410473423452
long_pair_right.lisp,Inlining and Peephole (6),835815.000027651,1.1353618245479487
long_pair_right.lisp,No optimizations (0),736166.2000221258,1.0
long_pair_right.lisp,Peephole (3),683598.1000222091,0.9285920760850787
looped-arith-peephole.lisp,CP and Inlining and Peephole (7),704636.0000458662,0.9601303290968719
looped-arith-peephole.lisp,Constant Propagation (1),842250.999994576,1.147643222535215
looped-arith-peephole.lisp,Constant Propagation and Peephole (5),693544.300065696,0.9450168839258738
looped-arith-peephole.lisp,Constant Propagation and inlining (4),700842.6000538748,0.9549614782540683
looped-arith-peephole.lisp,Inlining (2),1023742.50000139,1.394941818716058
looped-arith-peephole.lisp,Inlining and Peephole (6),690802.7999998012,0.9412813419434668
looped-arith-peephole.lisp,No optimizations (0),733896.2000176252,1.0
looped-arith-peephole.lisp,Peephole (3),712710.1000151015,0.9711320211195875
looped-const-propagation.lisp,CP and Inlining and Peephole (7),706838.4000376682,0.9465832251605637
looped-const-propagation.lisp,Constant Propagation (1),716781.000028277,0.9598981474470303
looped-const-propagation.lisp,Constant Propagation and Peephole (5),733897.8999541723,0.9828207423934014
looped-const-propagation.lisp,Constant Propagation and inlining (4),729033.5000107007,0.9763064395673002
looped-const-propagation.lisp,Inlining (2),730717.0000785845,0.9785609477034323
looped-const-propagation.lisp,Inlining and Peephole (6),715239.1000090574,0.957833267139183
looped-const-propagation.lisp,No optimizations (0),746726.099987427,1.0
looped-const-propagation.lisp,Peephole (3),712031.1000107904,0.9535371805308255
looped-mov-rax-peephole.lisp,CP and Inlining and Peephole (7),729507.6999980665,0.9331713124270286
looped-mov-rax-peephole.lisp,Constant Propagation (1),727756.1000591959,0.9309307016510117
looped-mov-rax-peephole.lisp,Constant Propagation and Peephole (5),709278.3000189229,0.9072942781912025
looped-mov-rax-peephole.lisp,Constant Propagation and inlining (4),723531.2999910093,0.9255264239108563
looped-mov-rax-peephole.lisp,Inlining (2),723998.500052403,0.9261240566629957
looped-mov-rax-peephole.lisp,Inlining and Peephole (6),705459.900018468,0.9024098590962357
looped-mov-rax-peephole.lisp,No optimizations (0),781751.1000212107,1.0
looped-mov-rax-peephole.lisp,Peephole (3),703388.9999547682,0.8997608061385314
mov-num-list.lisp,CP and Inlining and Peephole (7),1110116.600011679,1.0944867815049601
mov-num-list.lisp,Constant Propagation (1),969644.9000330176,0.9559928442009346
mov-num-list.lisp,Constant Propagation and Peephole (5),1187039.2000673746,1.1703263545363567
mov-num-list.lisp,Constant Propagation and inlining (4),941220.6999513728,0.9279688408990425
mov-num-list.lisp,Inlining (2),979666.30000883,0.9658731484911194
mov-num-list.lisp,Inlining and Peephole (6),1336265.3999138274,1.3174515332648271
mov-num-list.lisp,No optimizations (0),1014280.500021414,1.0
mov-num-list.lisp,Peephole (3),948066.0000008356,0.9347177629667726
mult-const-prop.lisp,CP and Inlining and Peephole (7),691912.5000422355,0.9336445606723703
mult-const-prop.lisp,Constant Propagation (1),689282.7000228863,0.9300959927774824
mult-const-prop.lisp,Constant Propagation and Peephole (5),695282.8000066802,0.9381923354696836
mult-const-prop.lisp,Constant Propagation and inlining (4),696155.7999602519,0.9393703336386279
mult-const-prop.lisp,Inlining (2),719267.2999735805,0.9705562513306866
mult-const-prop.lisp,Inlining and Peephole (6),687579.5000269136,0.9277977492685416
mult-const-prop.lisp,No optimizations (0),741087.6999529137,1.0
mult-const-prop.lisp,Peephole (3),698061.1000471981,0.9419412845356233
multi_function_elimination.lisp,CP and Inlining and Peephole (7),700001.2999924365,0.9513734884683521
multi_function_elimination.lisp,Constant Propagation (1),689119.400067284,0.9365838715161154
multi_function_elimination.lisp,Constant Propagation and Peephole (5),708017.299984931,0.962268053773451
multi_function_elimination.lisp,Constant Propagation and inlining (4),691332.800033706,0.9395921088543223
multi_function_elimination.lisp,Inlining (2),692058.7999957206,0.9405788171882885
multi_function_elimination.lisp,Inlining and Peephole (6),748609.2999897664,1.017436740815782
multi_function_elimination.lisp,No optimizations (0),735779.7000622668,1.0
multi_function_elimination.lisp,Peephole (3),715790.8000408497,0.9728330368183229
multiple_function_calls.lisp,CP and Inlining and Peephole (7),725859.5000166679,0.9935635826221603
multiple_function_calls.lisp,Constant Propagation (1),694126.3000044273,0.9501268680906244
multiple_function_calls.lisp,Constant Propagation and Peephole (5),681036.299920379,0.9322091479536933
multiple_function_calls.lisp,Constant Propagation and inlining (4),700559.999950201,0.9589333794988131
multiple_function_calls.lisp,Inlining (2),689301.7000038526,0.9435229084246287
multiple_function_calls.lisp,Inlining and Peephole (6),689722.500010248,0.9440989035888611
multiple_function_calls.lisp,No optimizations (0),730561.7000383791,1.0
multiple_function_calls.lisp,Peephole (3),689642.30003985,0.9439891250850141
mutually-recursive-funcs.lisp,CP and Inlining and Peephole (7),702940.2000625851,0.9004856888405857
mutually-recursive-funcs.lisp,Constant Propagation (1),872944.5999961172,1.1182659910148633
mutually-recursive-funcs.lisp,Constant Propagation and Peephole (5),682175.4000156943,0.8738854100797513
mutually-recursive-funcs.lisp,Constant Propagation and inlining (4),688441.7000037502,0.8819127123463222
mutually-recursive-funcs.lisp,Inlining (2),711413.9000805153,0.9113407311286708
mutually-recursive-funcs.lisp,Inlining and Peephole (6),680704.6000176342,0.8720012749153632
mutually-recursive-funcs.lisp,No optimizations (0),780623.3999872347,1.0
mutually-recursive-funcs.lisp,Peephole (3),697224.4999815302,0.8931637201663846
nested-cse.lisp,CP and Inlining and Peephole (7),732889.0000280808,1.0010797726835268
nested-cse.lisp,Constant Propagation (1),707852.0000504795,0.9668808227125296
nested-cse.lisp,Constant Propagation and Peephole (5),696088.3999454381,0.950812492967311
nested-cse.lisp,Constant Propagation and inlining (4),692543.1000126991,0.9459698386900257
nested-cse.lisp,Inlining (2),741971.2000228174,1.0134854803771187
nested-cse.lisp,Inlining and Peephole (6),686799.6999972092,0.9381247194677194
nested-cse.lisp,No optimizations (0),732098.5000660585,1.0
nested-cse.lisp,Peephole (3),702542.1999969694,0.9596279734674745
nested-expr-cprop.lisp,CP and Inlining and Peephole (7),724170.0000122364,0.8411636695514139
nested-expr-cprop.lisp,Constant Propagation (1),761224.7999531974,0.8842048774063451
nested-expr-cprop.lisp,Constant Propagation and Peephole (5),806304.3000220205,0.9365672200866464
nested-expr-cprop.lisp,Constant Propagation and inlining (4),697663.6999752373,0.8103751301131932
nested-expr-cprop.lisp,Inlining (2),754056.1000496382,0.8758780343768233
nested-expr-cprop.lisp,Inlining and Peephole (6),702388.9000265626,0.815863712372152
nested-expr-cprop.lisp,No optimizations (0),860914.5000264107,1.0
nested-expr-cprop.lisp,Peephole (3),701568.6000158894,0.8149108883569356
nested-inlining.lisp,CP and Inlining and Peephole (7),707739.3999679771,0.951657751435156
nested-inlining.lisp,Constant Propagation (1),704255.600066972,0.9469732797491222
nested-inlining.lisp,Constant Propagation and Peephole (5),715244.9999921373,0.9617501137403875
nested-inlining.lisp,Constant Propagation and inlining (4),717135.6000071683,0.9642922982778727
nested-inlining.lisp,Inlining (2),748572.3000172584,1.006563477818672
nested-inlining.lisp,Inlining and Peephole (6),718764.400062355,0.9664824549911015
nested-inlining.lisp,No optimizations (0),743691.099978605,1.0
nested-inlining.lisp,Peephole (3),744308.2999998296,1.0008299144917054
nested-prim.lisp,CP and Inlining and Peephole (7),697312.6000048069,0.9368977890323401
nested-prim.lisp,Constant Propagation (1),700710.999990406,0.9414638235952225
nested-prim.lisp,Constant Propagation and Peephole (5),719992.1999927028,0.9673697281377731
nested-prim.lisp,Constant Propagation and inlining (4),715768.8000006601,0.9616952370777855
nested-prim.lisp,Inlining (2),719078.8999650977,0.9661426331783811
nested-prim.lisp,Inlining and Peephole (6),703947.9999548348,0.9458130037330119
nested-prim.lisp,No optimizations (0),744278.199999826,1.0
nested-prim.lisp,Peephole (3),693181.2999937392,0.9313470419984103
nested-prims.lisp,CP and Inlining and Peephole (7),910196.8000322812,1.2461380468504477
nested-prims.lisp,Constant Propagation (1),693689.2000339867,0.9497204393829374
nested-prims.lisp,Constant Propagation and Peephole (5),741750.1999952947,1.0155201000929504
nested-prims.lisp,Constant Propagation and inlining (4),716330.100021878,0.9807177873068661
nested-prims.lisp,Inlining (2),710811.8000360264,0.9731627579263408
nested-prims.lisp,Inlining and Peephole (6),895823.1999713462,1.2264593466995486
nested-prims.lisp,No optimizations (0),730414.1000531672,1.0
nested-prims.lisp,Peephole (3),692183.0999999656,0.947658458331488
nested_if.lisp,CP and Inlining and Peephole (7),721622.0000373141,0.986241287464409
nested_if.lisp,Constant Propagation (1),702312.9999652156,0.9598516636866248
nested_if.lisp,Constant Propagation and Peephole (5),716673.0999415449,0.9794776222744178
nested_if.lisp,Constant Propagation and inlining (4),720685.5000731593,0.9849613723144958
nested_if.lisp,Inlining (2),845174.0999589674,1.1551000280368442
nested_if.lisp,Inlining and Peephole (6),771775.5000157922,1.0547861106364613
nested_if.lisp,No optimizations (0),731689.1000300529,1.0
nested_if.lisp,Peephole (3),694882.0999241434,0.9496958474516052
nestiffold.lisp,CP and Inlining and Peephole (7),696396.8999116332,0.9629839969134266
nestiffold.lisp,Constant Propagation (1),715113.8999688555,0.9888660356295953
nestiffold.lisp,Constant Propagation and Peephole (5),685652.9000287992,0.9481270956961441
nestiffold.lisp,Constant Propagation and inlining (4),692541.7999809724,0.9576531295011801
nestiffold.lisp,Inlining (2),698693.2000472734,0.9661593417247148
nestiffold.lisp,Inlining and Peephole (6),687832.2999909869,0.9511407898793417
nestiffold.lisp,No optimizations (0),723165.5999930808,1.0
nestiffold.lisp,Peephole (3),690483.2000145689,0.9548064786560303
new-inline-vars.lisp,CP and Inlining and Peephole (7),690112.8999743378,0.9567939558392669
new-inline-vars.lisp,Constant Propagation (1),695535.5999707535,0.964312155515136
new-inline-vars.lisp,Constant Propagation and Peephole (5),690346.3999151427,0.9571176874084917
new-inline-vars.lisp,Constant Propagation and inlining (4),736082.300045382,1.020527359668072
new-inline-vars.lisp,Inlining (2),691395.299963915,0.9585719150094859
new-inline-vars.lisp,Inlining and Peephole (6),689309.1000165441,0.9556795426159386
new-inline-vars.lisp,No optimizations (0),721276.3999632443,1.0
new-inline-vars.lisp,Peephole (3),675051.1000063852,0.9359118086225826
non-unique-names-1.lisp,CP and Inlining and Peephole (7),695952.0999771485,0.9448302012086239
non-unique-names-1.lisp,Constant Propagation (1),703845.8999886643,0.955546887965408
non-unique-names-1.lisp,Constant Propagation and Peephole (5),704327.4999887217,0.9562007120216486
non-unique-names-1.lisp,Constant Propagation and inlining (4),727105.1999850897,0.9871239018091996
non-unique-names-1.lisp,Inlining (2),682310.6999945594,0.9263105262328027
non-unique-names-1.lisp,Inlining and Peephole (6),701380.4999587592,0.9521998409396263
non-unique-names-1.lisp,No optimizations (0),736589.6000010252,1.0
non-unique-names-1.lisp,Peephole (3),684438.9000434603,0.9291997878364121
non-unique-names.lisp,CP and Inlining and Peephole (7),728908.8999641535,0.8546499589125712
non-unique-names.lisp,Constant Propagation (1),751744.8999351473,0.8814253027695294
non-unique-names.lisp,Constant Propagation and Peephole (5),693936.3000128651,0.8136443804199718
non-unique-names.lisp,Constant Propagation and inlining (4),693487.1999874304,0.8131178080070072
non-unique-names.lisp,Inlining (2),694193.1000255863,0.8139454799405452
non-unique-names.lisp,Inlining and Peephole (6),697632.299943507,0.8179779620088634
non-unique-names.lisp,No optimizations (0),852874.1999725753,1.0
non-unique-names.lisp,Peephole (3),692068.9000253333,0.8114548429857383
noop-1.lisp,CP and Inlining and Peephole (7),748103.4000193176,0.9484560053721235
noop-1.lisp,Constant Propagation (1),760210.6000376807,0.963805683725893
noop-1.lisp,Constant Propagation and Peephole (5),777340.6000524119,0.9855233385120855
noop-1.lisp,Constant Propagation and inlining (4),795143.800041842,1.0080944856882377
noop-1.lisp,Inlining (2),888561.70004874,1.126531012334831
noop-1.lisp,Inlining and Peephole (6),756994.89998442,0.9597287740006976
noop-1.lisp,No optimizations (0),788759.1999860888,1.0
noop-1.lisp,Peephole (3),804065.0000111782,1.0194049083996224
noop-2.lisp,CP and Inlining and Peephole (7),790540.5999736104,0.9269679409524061
noop-2.lisp,Constant Propagation (1),797495.5000463524,0.9351230811187361
noop-2.lisp,Constant Propagation and Peephole (5),912530.10004948,1.0700097476691226
noop-2.lisp,Constant Propagation and inlining (4),770843.8000008755,0.903871970783781
noop-2.lisp,Inlining (2),766340.3999686125,0.8985913976477129
noop-2.lisp,Inlining and Peephole (6),772397.6999841398,0.9056940346575157
noop-2.lisp,No optimizations (0),852824.1000021808,1.0
noop-2.lisp,Peephole (3),786825.3999731678,0.9226115912661893
noop-3.lisp,CP and Inlining and Peephole (7),801823.4999326523,0.984036325449963
noop-3.lisp,Constant Propagation (1),808471.3000243937,0.9921948251386757
noop-3.lisp,Constant Propagation and Peephole (5),792102.1000584005,0.9721057564266156
noop-3.lisp,Constant Propagation and inlining (4),783665.7000552805,0.9617522009873031
noop-3.lisp,Inlining (2),786108.0000111542,0.9647495088417455
noop-3.lisp,Inlining and Peephole (6),782106.0999958718,0.9598381848581163
noop-3.lisp,No optimizations (0),814831.2000230362,1.0
noop-3.lisp,Peephole (3),782175.2000381821,0.9599229877501857
noop-compare-1.lisp,CP and Inlining and Peephole (7),768610.0000682927,0.9695772908286799
noop-compare-1.lisp,Constant Propagation (1),758746.9999634777,0.9571354270483234
noop-compare-1.lisp,Constant Propagation and Peephole (5),745907.3000063654,0.9409385502208506
noop-compare-1.lisp,Constant Propagation and inlining (4),754395.9000031464,0.9516466515818476
noop-compare-1.lisp,Inlining (2),759683.3000206971,0.9583165400611658
noop-compare-1.lisp,Inlining and Peephole (6),742492.8999171243,0.9366313921198144
noop-compare-1.lisp,No optimizations (0),792726.899999252,1.0
noop-compare-1.lisp,Peephole (3),755613.3999969461,0.9531824894521165
noop-compare-2.lisp,CP and Inlining and Peephole (7),733321.3999118016,0.9811214882399423
noop-compare-2.lisp,Constant Propagation (1),707212.0999509934,0.9461894717495848
noop-compare-2.lisp,Constant Propagation and Peephole (5),722933.1999951683,0.9672229627590725
noop-compare-2.lisp,Constant Propagation and inlining (4),716674.5000176888,0.95884935599253
noop-compare-2.lisp,Inlining (2),716185.7999562926,0.9581955169915166
noop-compare-2.lisp,Inlining and Peephole (6),700924.4000073522,0.9377770655017194
noop-compare-2.lisp,No optimizations (0),747431.7999367486,1.0
noop-compare-2.lisp,Peephole (3),755243.799994787,1.0104517897936633
noop-const-many-occurrences.lisp,CP and Inlining and Peephole (7),48555118.700005546,0.6387744348283543
noop-const-many-occurrences.lisp,Constant Propagation (1),78253474.09998357,1.0294757798947891
noop-const-many-occurrences.lisp,Constant Propagation and Peephole (5),73554776.89998224,0.9676613362538536
noop-const-many-occurrences.lisp,Constant Propagation and inlining (4),48367667.59999591,0.6363083926545845
noop-const-many-occurrences.lisp,Inlining (2),49975614.49999921,0.6574619888105238
noop-const-many-occurrences.lisp,Inlining and Peephole (6),49220384.79999173,0.6475264467357844
noop-const-many-occurrences.lisp,No optimizations (0),76012933.60003182,1.0
noop-const-many-occurrences.lisp,Peephole (3),76453386.80003987,1.0057944507486798
noop-const.lisp,CP and Inlining and Peephole (7),3661693.599951832,0.730950805210204
noop-const.lisp,Constant Propagation (1),4981535.5000646375,0.9944189172472983
noop-const.lisp,Constant Propagation and Peephole (5),5079627.699979028,1.0140001767260287
noop-const.lisp,Constant Propagation and inlining (4),4162297.699986084,0.830881878093085
noop-const.lisp,Inlining (2),6255732.099998568,1.248775270474139
noop-const.lisp,Inlining and Peephole (6),4758501.800006343,0.9498967151032505
noop-const.lisp,No optimizations (0),5009493.900070083,1.0
noop-const.lisp,Peephole (3),16782935.499941234,3.3502257582759882
nx-nested-call.lisp,CP and Inlining and Peephole (7),710492.9999513843,0.49694249705350885
nx-nested-call.lisp,Constant Propagation (1),1052576.3000259758,0.7362069646147716
nx-nested-call.lisp,Constant Propagation and Peephole (5),822009.2000556178,0.5749406461492895
nx-nested-call.lisp,Constant Propagation and inlining (4),1269442.7999122126,0.8878906265060151
nx-nested-call.lisp,Inlining (2),1006456.300001446,0.7039490986289478
nx-nested-call.lisp,Inlining and Peephole (6),703716.6000372963,0.4922028569802492
nx-nested-call.lisp,No optimizations (0),1429728.7999397668,1.0
nx-nested-call.lisp,Peephole (3),1528610.200057301,1.069160948651031
nx-nested-def.lisp,CP and Inlining and Peephole (7),696641.099966655,0.9459762126136043
nx-nested-def.lisp,Constant Propagation (1),694358.7999558076,0.9428770536343067
nx-nested-def.lisp,Constant Propagation and Peephole (5),688669.8000016622,0.9351519012847841
nx-nested-def.lisp,Constant Propagation and inlining (4),690034.4000314362,0.9370049058921204
nx-nested-def.lisp,Inlining (2),689004.5000545797,0.935606393976122
nx-nested-def.lisp,Inlining and Peephole (6),689316.7999805883,0.9360304693015934
nx-nested-def.lisp,No optimizations (0),736425.600007351,1.0
nx-nested-def.lisp,Peephole (3),683219.3999798619,0.9277507462709634
nx-nested-if.lisp,CP and Inlining and Peephole (7),708966.3999977347,0.7652925434749467
nx-nested-if.lisp,Constant Propagation (1),996046.500040393,1.075180656569432
nx-nested-if.lisp,Constant Propagation and Peephole (5),699754.2000135581,0.7553484502754483
nx-nested-if.lisp,Constant Propagation and inlining (4),713493.1000109646,0.770178881906054
nx-nested-if.lisp,Inlining (2),702595.7999758248,0.7584158103967013
nx-nested-if.lisp,Inlining and Peephole (6),688564.2999804986,0.7432695322088687
nx-nested-if.lisp,No optimizations (0),926399.199943262,1.0
nx-nested-if.lisp,Peephole (3),696880.4999814893,0.7522464397898554
ordered-inlining.lisp,CP and Inlining and Peephole (7),702408.7999525364,0.9488796160128082
ordered-inlining.lisp,Constant Propagation (1),700465.6000390241,0.94625455951025
ordered-inlining.lisp,Constant Propagation and Peephole (5),697976.59998585,0.9428921850427443
ordered-inlining.lisp,Constant Propagation and inlining (4),701469.3999735755,0.9476105865083672
ordered-inlining.lisp,Inlining (2),696806.7999878258,0.9413119096062577
ordered-inlining.lisp,Inlining and Peephole (6),701552.8000010818,0.9477232510793135
ordered-inlining.lisp,No optimizations (0),740250.6999824254,1.0
ordered-inlining.lisp,Peephole (3),710689.9000064004,0.9600665018260343
ordered_function_inlining.lisp,CP and Inlining and Peephole (7),688019.1000163904,0.9518958665159613
ordered_function_inlining.lisp,Constant Propagation (1),693935.7000192103,0.9600816670066431
ordered_function_inlining.lisp,Constant Propagation and Peephole (5),688502.4999974121,0.9525646654545336
ordered_function_inlining.lisp,Constant Propagation and inlining (4),686684.4999422028,0.9500494057214269
ordered_function_inlining.lisp,Inlining (2),694161.8000382732,0.9603944834292685
ordered_function_inlining.lisp,Inlining and Peephole (6),734072.2000662936,1.015611765648274
ordered_function_inlining.lisp,No optimizations (0),722788.2000734098,1.0
ordered_function_inlining.lisp,Peephole (3),696308.7999793061,0.9633649247574678
pair_empty.lisp,CP and Inlining and Peephole (7),706443.000035506,0.990456222861561
pair_empty.lisp,Constant Propagation (1),679412.199951912,0.9525581558549139
pair_empty.lisp,Constant Propagation and Peephole (5),683332.9000073718,0.9580551057400547
pair_empty.lisp,Constant Propagation and inlining (4),686984.3999993464,0.9631746283195811
pair_empty.lisp,Inlining (2),677529.6999876446,0.9499188292509958
pair_empty.lisp,Inlining and Peephole (6),682502.6999649708,0.9568911380906129
pair_empty.lisp,No optimizations (0),713250.1000342018,1.0
pair_empty.lisp,Peephole (3),669555.9000036155,0.938739300522368
partition_1.lisp,CP and Inlining and Peephole (7),798101.7000020074,0.96969635484309
partition_1.lisp,Constant Propagation (1),807771.000017965,0.9814445881563817
partition_1.lisp,Constant Propagation and Peephole (5),833630.5999364413,1.0128640924358288
partition_1.lisp,Constant Propagation and inlining (4),804399.4000217936,0.9773480823773961
partition_1.lisp,Inlining (2),1072080.7999859971,1.3025819188720817
partition_1.lisp,Inlining and Peephole (6),803022.0999899029,0.9756746580250282
partition_1.lisp,No optimizations (0),823042.8999922879,1.0
partition_1.lisp,Peephole (3),1063450.6000315014,1.2920961957650885
peephole-basic-tji6.lisp,CP and Inlining and Peephole (7),706893.4999551857,0.9328156723392046
peephole-basic-tji6.lisp,Constant Propagation (1),738622.1000160731,0.974684688534791
peephole-basic-tji6.lisp,Constant Propagation and Peephole (5),712586.8999537488,0.9403286750021126
peephole-basic-tji6.lisp,Constant Propagation and inlining (4),739609.4999421621,0.9759876600941289
peephole-basic-tji6.lisp,Inlining (2),758083.699929557,1.0003661885192214
peephole-basic-tji6.lisp,Inlining and Peephole (6),694236.9000171311,0.9161140407900488
peephole-basic-tji6.lisp,No optimizations (0),757806.1999993224,1.0
peephole-basic-tji6.lisp,Peephole (3),690738.5999511462,0.9114976889233207
peephole-basic-tji6.out.lisp,CP and Inlining and Peephole (7),652304.3999550282,0.9526992329707176
peephole-basic-tji6.out.lisp,Constant Propagation (1),674113.1000126188,0.9845511288315878
peephole-basic-tji6.out.lisp,Constant Propagation and Peephole (5),669494.0999295795,0.9778050179108174
peephole-basic-tji6.out.lisp,Constant Propagation and inlining (4),666693.5999419366,0.97371485051298
peephole-basic-tji6.out.lisp,Inlining (2),669691.1000290129,0.9780927391704598
peephole-basic-tji6.out.lisp,Inlining and Peephole (6),655375.4999913508,0.9571846153308283
peephole-basic-tji6.out.lisp,No optimizations (0),684690.7999715768,1.0
peephole-basic-tji6.out.lisp,Peephole (3),711976.999991748,1.0398518572490005
peephole.lisp,CP and Inlining and Peephole (7),698589.4000536064,0.9192281471995958
peephole.lisp,Constant Propagation (1),702034.2000032542,0.9237609343775075
peephole.lisp,Constant Propagation and Peephole (5),862959.599999158,1.1355121537121227
peephole.lisp,Constant Propagation and inlining (4),713975.1000067918,0.9394731844994034
peephole.lisp,Inlining (2),698876.6000176838,0.9196060548672964
peephole.lisp,Inlining and Peephole (6),703193.6999737809,0.9252866446294858
peephole.lisp,No optimizations (0),759973.9000397676,1.0
peephole.lisp,Peephole (3),686199.8999738717,0.9029256135479975
read_inline.lisp,CP and Inlining and Peephole (7),704358.2000733295,0.9614177523566771
read_inline.lisp,Constant Propagation (1),704102.9999527382,0.9610694154929698
read_inline.lisp,Constant Propagation and Peephole (5),706464.9999847461,0.9642934409413895
read_inline.lisp,Constant Propagation and inlining (4),705621.7999888759,0.963142510286032
read_inline.lisp,Inlining (2),700164.8999903409,0.9556940834332172
read_inline.lisp,Inlining and Peephole (6),727784.1999894008,0.9933932048802259
read_inline.lisp,No optimizations (0),732624.4999603659,1.0
read_inline.lisp,Peephole (3),702291.0000159754,0.9585961158191796
readnum-constant-prop.lisp,CP and Inlining and Peephole (7),711951.9000298169,0.9599576241952109
readnum-constant-prop.lisp,Constant Propagation (1),715935.1000154857,0.9653283566769655
readnum-constant-prop.lisp,Constant Propagation and Peephole (5),724728.6999700009,0.9771851735772449
readnum-constant-prop.lisp,Constant Propagation and inlining (4),720273.1999313983,0.9711776171236705
readnum-constant-prop.lisp,Inlining (2),768804.4000133232,1.0366144753272035
readnum-constant-prop.lisp,Inlining and Peephole (6),716505.8000282443,0.9660978578586505
readnum-constant-prop.lisp,No optimizations (0),741649.3000164337,1.0
